ID,Class,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
1023,,30,yes,V1,23.0,V3,V1,V1,V4,1822,F,,V1,V2,V4,0.0,43901,1.0,V1,4978,2,V2,V1,1,V2,23,V2,4,V3,2.0,T,1822,
1024,,29,yes,V4,14.0,V2,V4,V4,V2,959,F,,V4,V3,V3,0.0,48990,1.0,V1,4475,2,V3,V1,2,V2,14,V3,3,V2,1.0,T,959,
1025,,67,yes,V3,17.0,V7,V5,V4,V4,6760,F,,V4,V3,V3,0.0,19357,1.0,V1,4097,4,V2,V1,2,V1,17,V2,2,V3,1.0,T,6760,
1026,,39,no,V4,7.0,V7,V1,V1,V1,3398,F,,V1,V3,V2,0.0,27232,1.0,V1,4357,4,V4,V1,2,V2,7,V4,1,V3,1.0,T,3398,
1027,,42,yes,V5,27.0,V9,V1,V2,V3,8318,F,,V2,V3,V4,0.0,41650,1.0,V1,6299,4,V5,V2,2,V3,27,V5,2,V2,1.0,T,8318,
1028,,50,yes,V4,11.0,V3,V1,V2,V2,4771,F,,V2,V3,V3,0.0,10885,1.0,V1,5246,4,V3,V1,1,V2,11,V3,2,V3,1.0,T,4771,
1029,,42,yes,V3,24.0,V7,V1,V4,V2,7393,F,,V4,V3,V2,0.0,34239,1.0,V1,6648,4,V2,V1,1,V2,24,V2,1,V3,2.0,T,7393,
1030,,26,yes,V2,12.0,V9,V1,V3,V1,608,F,,V3,V3,V1,0.0,43772,1.0,V1,3597,1,V1,V1,1,V2,12,V1,4,V2,1.0,T,608,
1031,,29,yes,V2,36.0,V2,V2,V2,V3,9033,F,,V2,V3,V4,0.0,33669,1.0,V2,2609,1,V2,V2,1,V1,36,V2,4,V3,1.0,T,9033,
1032,,22,yes,V2,35.0,V2,V1,V1,V3,6228,F,,V1,V3,V2,0.0,97748,1.0,V2,3259,4,V4,V2,2,V1,35,V4,4,V2,1.0,T,6228,
1033,,53,yes,V2,11.0,V6,V1,V1,V2,794,F,,V1,V3,V3,0.0,20110,1.0,V1,5356,4,V2,V1,1,V2,11,V2,4,V2,1.0,T,794,
1034,,35,yes,V3,26.0,V9,V1,V2,V4,3915,F,,V2,V3,V3,0.0,42579,1.0,V1,4187,2,V2,V2,1,V2,26,V2,4,V3,2.0,T,3915,
1035,,35,yes,V5,17.0,V7,V1,V1,V3,5301,F,,V1,V3,V4,0.0,5004,1.0,V1,5793,4,V4,V2,3,V3,17,V4,2,V3,1.0,T,5301,
1036,,31,yes,V3,12.0,V7,V4,V1,V2,3651,F,,V1,V3,V3,0.0,19079,1.0,V1,4188,3,V2,V1,1,V2,12,V2,1,V3,,T,3651,
1037,,25,yes,V3,17.0,V3,V1,V1,V4,1881,F,,V1,V1,V3,0.0,7244,1.0,V1,6428,4,V2,V1,2,V1,17,V2,4,V2,1.0,T,1881,
1038,,21,yes,V3,48.0,V3,V1,V2,V1,5950,F,,V2,V3,V3,0.0,36961,1.0,V1,6255,2,V2,V1,1,V2,48,V2,2,V2,1.0,T,5950,
1039,,23,yes,,29.0,V2,V1,V1,V1,2406,F,,V1,V3,V3,0.0,38422,1.0,V1,4104,4,V2,V1,1,V1,29,V2,4,V2,1.0,T,2406,
1040,,21,yes,V2,11.0,V2,V1,V1,V4,1857,F,,V1,V3,V3,0.0,54097,1.0,V1,5785,1,V2,V1,1,V1,11,V2,4,V2,1.0,T,1857,
1041,,26,yes,V3,36.0,V6,V5,V2,V4,3711,F,,V2,V3,V3,0.0,49468,1.0,V1,4609,2,V2,V1,1,V2,36,V2,2,V4,1.0,T,3711,
1042,,23,yes,V3,11.0,V3,V1,V1,V2,2213,F,,V1,V3,V2,0.0,16753,1.0,V1,4601,3,V2,V1,1,V2,11,V2,4,V3,,T,2213,
1043,,34,yes,V1,11.0,V1,V1,V2,V4,1859,F,,V2,V3,V4,0.0,23724,1.0,V1,5806,2,V4,V2,2,V2,11,V4,4,V3,1.0,T,1859,
1044,,44,yes,V4,42.0,V2,V1,V1,V2,7882,F,,V1,V3,V3,0.0,9693,1.0,V3,4567,4,V2,V1,1,V3,42,V2,2,V3,2.0,T,7882,
1045,,30,yes,V5,26.0,V1,V1,V2,V4,5964,F,,V2,V3,V4,0.0,16195,1.0,V1,6616,2,V3,V2,2,V2,26,V3,1,V3,1.0,T,5964,
1046,,29,yes,V3,11.0,V5,V1,V2,V4,638,F,,V2,V3,V3,0.0,36258,1.0,V1,6363,2,V2,V1,1,V2,11,V2,4,V3,1.0,T,638,
1047,,49,yes,V3,11.0,V2,V1,V4,V1,1574,F,,V4,V3,V3,0.0,33407,1.0,V1,5677,2,V2,V1,1,V2,11,V2,4,V3,1.0,T,1574,
1048,,36,yes,V5,6.0,V3,V5,V4,V3,846,F,,V4,V3,V3,0.0,48884,1.0,V1,5750,4,V3,V1,1,V3,6,V3,3,V3,1.0,T,846,
1049,,27,yes,V5,12.0,V2,V1,V2,V4,3617,F,,V2,V3,V3,0.0,64912,1.0,V1,4798,4,V4,V2,3,V1,12,V4,1,V3,1.0,T,3617,
1050,,28,yes,V3,18.0,V2,V1,V4,V3,1817,F,,V4,V3,V3,0.0,26934,1.0,V1,2644,2,V4,V1,2,V2,18,V4,4,V2,1.0,T,1817,
1051,,36,yes,V4,23.0,V7,V5,V3,V1,1344,F,,V3,V1,V2,0.0,22397,1.0,V1,4555,2,V4,V1,2,V2,23,V4,4,V3,2.0,T,1344,
1052,,22,yes,V3,12.0,V7,V4,V2,V1,1006,F,,V2,V3,V3,0.0,74957,1.0,V1,5419,1,V2,V1,1,V2,12,V2,4,V4,1.0,T,1006,
1053,,32,yes,V4,24.0,V7,V5,V1,V3,1284,F,,V1,V3,V3,0.0,22466,1.0,V1,5604,4,V2,V1,1,V1,24,V2,4,V2,1.0,T,1284,
1054,,30,yes,V2,30.0,V3,V2,V2,V3,1919,F,,V2,V2,V4,0.0,31821,1.0,V1,4539,3,V3,V1,2,V2,30,V3,4,V3,1.0,T,1919,
1055,,33,yes,V2,12.0,V2,V1,V2,V1,3016,F,,V2,V3,V4,0.0,38675,1.0,V1,5562,1,V2,V1,1,V1,12,V2,3,V2,1.0,T,3016,
1056,,37,yes,V3,18.0,V3,V1,V3,V1,2099,F,,V3,V2,V3,0.0,40443,1.0,V2,4448,2,V2,V1,1,V2,18,V2,4,V3,1.0,T,2099,
1057,,28,yes,V3,14.0,V7,V1,V1,V2,3958,F,,V1,V3,V3,0.0,31330,1.0,V1,4908,2,V2,V2,1,V2,14,V2,3,V2,1.0,T,3958,
1058,,37,yes,V4,47.0,V9,V1,V1,V4,7684,F,,V1,V3,V3,0.0,5974,1.0,V3,6086,4,V1,V1,1,V1,47,V1,2,V2,1.0,T,7684,
1059,,31,yes,V3,23.0,V9,V1,V1,V2,3161,F,,V1,V3,V3,0.0,93570,1.0,V1,5590,2,V1,V2,1,V1,23,V1,4,V3,1.0,T,3161,
1060,,33,yes,V2,21.0,V6,V1,V3,V4,2318,F,,V3,V3,V3,0.0,28674,1.0,V1,5875,1,V4,V1,1,V1,21,V4,2,V1,1.0,T,2318,
1061,,39,yes,V5,21.0,V9,V1,V2,V2,1187,F,,V2,V3,V3,0.0,3546,1.0,V1,7437,4,V2,V1,1,V2,21,V2,2,V2,2.0,T,1187,
1062,,50,yes,V5,47.0,V6,V1,V2,V3,6223,F,,V2,V3,V3,0.0,5847,1.0,V1,4391,4,V3,V1,1,V3,47,V3,4,V3,1.0,T,6223,
1063,,31,yes,V2,6.0,V7,V2,V2,V2,930,F,,V2,V2,V2,0.0,21496,1.0,V1,2675,1,V1,V1,1,V2,6,V1,1,V2,1.0,T,930,
1064,,27,yes,V3,18.0,V2,V4,V1,V4,2658,F,,V1,V3,V3,0.0,46764,1.0,V1,6525,2,V2,V1,1,V2,18,V2,4,V3,1.0,T,2658,
1065,,25,yes,V3,36.0,V3,V1,V4,V4,4463,F,,V4,V3,V4,0.0,25529,1.0,V1,4377,2,V3,V2,2,V2,36,V3,4,V3,1.0,T,4463,
1066,,59,yes,V5,59.0,V10,V2,V2,V3,14782,F,,V2,V1,V4,0.0,47383,1.0,V1,5796,4,V1,V2,2,V3,59,V1,3,V2,1.0,T,14782,
1067,,23,yes,V5,24.0,V2,V1,V1,V3,4110,F,,V1,V1,V3,0.0,59171,1.0,V1,4196,4,V5,V1,2,V1,24,V5,3,V3,2.0,T,4110,
1068,,31,yes,V4,23.0,V3,V1,V4,V4,1552,F,,V4,V1,V3,0.0,88791,1.0,V1,4768,1,V2,V1,1,V2,23,V2,3,V3,2.0,T,1552,
1069,,25,no,V3,11.0,V9,V1,V4,V1,1075,F,,V4,V3,V3,0.0,10858,1.0,V1,5383,2,V2,V2,1,V2,11,V2,2,V4,1.0,T,1075,
1070,,43,yes,V5,24.0,V1,V1,V1,V3,6419,F,,V1,V3,V4,0.0,105272,1.0,V1,3948,4,V4,V2,2,V3,24,V4,2,V2,2.0,T,6419,
1071,,22,yes,V3,24.0,V1,V1,V2,V4,11560,F,,V2,V3,V4,0.0,15526,1.0,V1,5337,4,V2,V1,2,V1,24,V2,1,V2,1.0,T,11560,
1072,,33,yes,,35.0,V5,V1,V2,V3,2383,F,,V2,V3,V2,0.0,8566,1.0,V1,3311,1,V2,V1,1,V1,35,V2,4,V3,1.0,T,2383,
1073,,22,yes,V2,15.0,V1,V2,V4,V4,3811,F,,V4,V3,V3,0.0,43920,1.0,V1,6199,4,V2,V2,1,V2,15,V2,1,V2,1.0,T,3811,
1074,,47,yes,V5,30.0,V3,V1,V3,V2,3016,F,,V3,V3,V3,0.0,67205,1.0,V1,5477,4,V4,V1,1,V2,30,V4,4,V3,1.0,T,3016,
1075,,24,yes,V2,24.0,V6,V1,V2,V3,5742,F,,V2,V3,V3,0.0,21795,1.0,V1,5772,4,V4,V2,2,V3,24,V4,2,V2,1.0,T,5742,
1076,,31,yes,V4,17.0,V7,V1,V1,V3,1442,F,,V1,V3,V2,0.0,29112,1.0,V1,5825,4,V1,V1,2,V3,17,V1,4,V3,2.0,T,1442,
1077,,31,yes,V2,29.0,V2,V1,V1,V2,3107,F,,V1,V3,V2,0.0,114109,1.0,V1,3629,4,V2,V1,1,V2,29,V2,2,V1,1.0,T,3107,
1078,,44,yes,V3,5.0,V3,V3,V1,V1,2647,F,,V1,V3,V3,0.0,43997,1.0,V1,7244,3,V2,V1,1,V1,5,V2,2,V3,2.0,T,2647,
1079,,23,yes,V3,47.0,V1,V2,V4,V4,11589,F,,V4,V1,V2,0.0,26577,1.0,V1,6384,4,V4,V1,2,V1,47,V4,2,V2,1.0,T,11589,
1080,,24,yes,V3,47.0,V9,V1,V2,V4,14421,F,,V2,V3,V3,0.0,14246,1.0,V1,3359,2,V5,V2,1,V2,47,V5,2,V3,1.0,T,14421,
1081,,24,yes,V4,24.0,V2,V1,V4,V2,3971,F,,V4,V3,V3,0.0,84880,1.0,V1,5711,4,V2,V2,1,V1,24,V2,2,V2,1.0,T,3971,
1082,,26,yes,V3,17.0,V3,V1,V4,V4,2404,F,,V4,V3,V3,0.0,14366,1.0,V1,6542,2,V4,V1,2,V2,17,V4,2,V2,1.0,T,2404,
1083,,26,yes,V3,,V7,V5,V4,V1,782,F,,V4,V2,V2,0.0,16579,1.0,V3,5007,2,V1,V1,1,V2,5,V1,1,V3,2.0,T,782,
1084,,26,yes,V3,11.0,V3,V3,V2,V4,1158,F,,V2,V3,V3,0.0,59109,1.0,V1,5132,1,V2,V2,1,V2,11,V2,3,V1,1.0,T,1158,
1085,,21,yes,V3,26.0,V7,V1,V4,V1,2569,F,,V4,V3,V3,0.0,13446,1.0,V1,5729,3,V2,V1,1,V1,26,V2,3,V2,1.0,T,2569,
1086,,23,yes,V4,15.0,V2,V1,V4,V4,2788,F,,V4,V1,V3,0.0,41354,1.0,V2,3545,3,V4,V1,2,V2,15,V4,2,V2,1.0,T,2788,
1087,,26,yes,V4,42.0,V3,V1,V1,V2,4369,F,,V1,V1,V3,0.0,73075,1.0,V1,6372,2,V3,V2,2,V2,42,V3,3,V3,2.0,T,4369,
1088,,41,yes,V4,3.0,V3,V1,V4,V1,1544,F,,V4,V3,V2,0.0,67441,1.0,V1,5300,1,V4,V1,3,V2,3,V4,2,V3,2.0,T,1544,
1089,,26,yes,V3,14.0,V9,V3,V2,V4,2326,F,,V2,V1,V3,0.0,58512,1.0,V1,6141,4,V4,V1,1,V2,14,V4,2,V3,1.0,T,2326,
1090,,54,yes,V1,5.0,V7,V1,V4,V1,672,F,V3,V4,V3,V1,0.0,51490,1.0,V1,3539,4,V2,V2,1,V2,5,V2,1,V2,1.0,T,672,
1091,,43,yes,V2,17.0,V2,V1,V4,V2,1533,F,,V4,V3,V2,0.0,44754,1.0,V2,4487,1,V2,V1,1,V2,17,V2,4,V4,2.0,T,1533,
1092,,25,yes,V3,18.0,V3,V1,V1,V1,1344,F,,V1,V1,V3,0.0,30397,1.0,V1,7370,3,V2,V1,1,V2,18,V2,4,V4,1.0,T,1344,
1093,,29,yes,V5,21.0,V7,V1,V1,V4,1601,F,,V1,V3,V3,0.0,25331,1.0,V1,5841,3,V4,V2,2,V2,21,V4,4,V4,1.0,T,1601,
1094,,46,yes,V5,24.0,V7,V1,V4,V4,2538,F,,V4,V3,V2,0.0,37402,1.0,V1,3345,4,V3,V1,2,V2,24,V3,4,V3,2.0,T,2538,
1095,,22,yes,V2,13.0,V3,V1,V2,V2,2100,F,,V2,V3,V2,0.0,14812,1.0,V3,6116,4,V2,V1,1,V2,13,V2,2,V2,1.0,T,2100,
1096,,31,yes,V3,48.0,V3,V1,V1,V4,6758,F,,V1,V3,V3,0.0,23786,1.0,V1,4200,2,V2,V2,1,V2,48,V2,3,V2,1.0,T,6758,
1097,,39,yes,V5,22.0,V3,V3,V4,V4,2674,F,,V4,V3,V3,0.0,43446,1.0,V1,4844,4,V2,V1,1,V2,22,V2,3,V3,1.0,T,2674,
1098,,23,yes,V3,17.0,V2,V1,V1,V1,2123,F,,V1,V3,V3,0.0,18760,1.0,V1,4044,4,V4,V1,2,V1,17,V4,4,V2,1.0,T,2123,
1099,,25,no,V2,5.0,V3,V1,V2,V1,589,F,,V2,V3,V2,0.0,35026,1.0,V1,5054,3,V2,V1,1,V2,5,V2,3,V4,1.0,T,589,
1100,,34,yes,V3,7.0,V3,V1,V2,V1,2576,F,,V2,V3,V3,0.0,66466,1.0,V3,5034,2,V2,V1,1,V2,7,V2,2,V3,1.0,T,2576,
